CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,LATITUD,LONGITUD,ALTITUD,CVE_CARTA,AMBITO,PTOT,PMAS,PFEM,VTOT
7,Chiapas,Chis.,27,Chiapa de Corzo,490,Los Pinos,162926.166,930001.577,445,E15C79,R,14,6,8,5
7,Chiapas,Chis.,27,Chiapa de Corzo,491,El Plan de la Villa,162924.293,930007.437,443,E15C79,R,6,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,492,Fracción la Primavera,163400.498,925930.596,410,E15D61,R,9,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,493,El Porky,162840.472,925749.752,480,E15D71,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,494,La Providencia,163548.012,925809.984,440,E15D61,R,3,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,497,Rancho Grande de la Ribera,163545.912,930011.442,421,E15C69,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,498,Recuerdo Santo Tomás,162803.183,925747.012,500,E15D71,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,500,El Recuerdo,163353.291,930043.417,441,E15C69,R,10,5,5,3
7,Chiapas,Chis.,27,Chiapa de Corzo,501,El Recuerdo,162643.008,925643.008,606,E15D71,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,502,Rigoberto López,163046.008,925751.012,444,E15D61,R,3,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,503,Rincón Tarasco,164030.222,925847.582,389,E15D61,R,4,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,504,El Rosario,163417.109,930058.679,441,E15C69,R,12,7,5,3
7,Chiapas,Chis.,27,Chiapa de Corzo,505,Sacramento,163512.654,930009.84,403,E15C69,R,1,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,506,San Antonio,162451.012,930511.004,479,E15C79,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,507,San Antonio el Nanchal,164246.295,930227.107,524,E15C69,R,19,11,8,4
7,Chiapas,Chis.,27,Chiapa de Corzo,508,San Francisco,163152.005,925856.403,420,E15D61,R,3,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,509,San Lorenzo,163302.016,925908.016,420,E15D61,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,510,San Luis,163847.778,930127.379,463,E15C69,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,512,Santa Lucía,162834.38,925730.13,484,E15D71,R,7,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,516,Ninguno,163550.424,925816.838,440,E15D61,R,2,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,517,El Huizache,163356.921,930022.169,428,E15C69,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,518,Doble M,163400.263,930021.757,427,E15C69,R,3,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,519,El Mezquital,163430.316,930029.89,426,E15C69,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,520,San Clemente,164126.586,925726.761,538,E15D61,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,521,Las Palmas,163356.759,925921.695,415,E15D61,R,8,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,522,Quinta Saide,164329.249,925849.627,491,E15D61,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,526,Rivera Santa Cruz,164412.586,925832.318,527,E15D61,R,73,35,38,19
7,Chiapas,Chis.,27,Chiapa de Corzo,527,Santiago Corzo,164243.574,930154.031,403,E15C69,R,6,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,528,El Sinaí,163406.672,930050.62,440,E15C69,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,529,Monte de los Olivos,163328.433,930024.197,428,E15C69,R,7,5,2,3
7,Chiapas,Chis.,27,Chiapa de Corzo,530,El Tempisque,163601.711,930029.436,415,E15C69,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,531,El Turisal,163328.604,925924.41,414,E15D61,R,54,28,26,12
7,Chiapas,Chis.,27,Chiapa de Corzo,532,Uukee,164155.627,930145.105,420,E15C69,R,11,5,6,3
7,Chiapas,Chis.,27,Chiapa de Corzo,533,El Vergel Dos,163614.531,925817.047,424,E15D61,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,534,Vistahermosa,162807.111,925749.189,500,E15D71,R,8,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,535,Grijalva [Viveros],164054.672,925844.884,391,E15D61,R,6,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,536,El Zapote,163548.373,925746.158,440,E15D61,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,538,El Pedregal,162045.996,925142.984,634,E15D71,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,539,El Aguacate,163151.304,925858.659,419,E15D61,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,542,El Canelo,164129.863,925933.759,441,E15D61,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,543,El Capulín,165117.476,925939.134,1018,E15D51,R,19,9,10,4
7,Chiapas,Chis.,27,Chiapa de Corzo,544,San José del Carmen,162758.61,925658.84,530,E15D71,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,545,Aurora Buenavista,163507.236,930225.957,441,E15C69,R,135,65,70,34
7,Chiapas,Chis.,27,Chiapa de Corzo,546,El Chorreadero,164517.503,925817.984,610,E15D51,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,547,Dolores,163256.561,930017.485,421,E15C69,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,548,San Pedro Agua Azul,162031.44,925204.088,536,E15D71,R,108,54,54,22
7,Chiapas,Chis.,27,Chiapa de Corzo,549,Fracción Guadalupe Nandalumi Tres,164158.937,925946.29,421,E15D61,R,7,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,550,Fracción Guadalupe Nandalumi Dos,164201.259,925943.273,420,E15D61,R,2,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,551,Jesús,162952.993,925906.358,438,E15D71,R,22,15,7,4
7,Chiapas,Chis.,27,Chiapa de Corzo,552,Loma Bonita,165406.617,930242.564,517,E15C59,R,16,10,6,3
7,Chiapas,Chis.,27,Chiapa de Corzo,553,María Candelaria,164324.465,925853.536,482,E15D61,R,454,232,222,100
7,Chiapas,Chis.,27,Chiapa de Corzo,556,Parralito,163813.714,925613.318,409,E15D61,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,557,El Recuerdo,163401.198,930046.831,441,E15C69,R,13,7,6,3
7,Chiapas,Chis.,27,Chiapa de Corzo,559,San Carlos,164209.599,925934.296,446,E15D61,R,9,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,560,San Fernando,163801.292,930049.541,406,E15C69,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,561,San José,163339.787,930024.796,426,E15C69,R,12,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,562,San José,162805.016,925723.004,499,E15D71,R,3,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,563,San José Ojo de Agua,164359.988,925739.996,608,E15D61,R,1,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,564,San Juanito,163100.012,925750.004,461,E15D61,R,9,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,565,San Miguel,164355.557,925735.622,601,E15D61,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,567,San Ramón,163619.956,930208.773,442,E15C69,R,4,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,569,Santa Martha,162548.308,925447.3,708,E15D71,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,570,La Gloria,163611.995,925834.427,437,E15D61,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,571,Las Flores,163108.779,925759.805,421,E15D61,R,3,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,572,Santa Amalia (Maribel Ruiz),162806.836,925648.446,562,E15D71,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,573,Sexto Sol,163809.94,930143.397,460,E15C69,R,4,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,574,San José,163535.897,925939.095,400,E15D61,R,4,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,575,El Brasil,162837.956,925658.619,527,E15D71,R,39,19,20,10
7,Chiapas,Chis.,27,Chiapa de Corzo,576,La Ceiba,162953.697,925841.307,431,E15D71,R,6,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,577,Emiliano Zapata,162040.286,925158.726,550,E15D71,R,54,28,26,13
7,Chiapas,Chis.,27,Chiapa de Corzo,578,La Grandeza,162923.433,930036.778,442,E15C79,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,579,Lindavista,162752.09,925753.15,519,E15D71,R,11,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,580,Paredón,162935.66,925934.38,446,E15D71,R,17,6,11,4
7,Chiapas,Chis.,27,Chiapa de Corzo,582,Jocotal,162941.995,925935.686,446,E15D71,R,7,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,583,El Pilistillo,162936.081,925931.638,447,E15D71,R,1,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,584,Santa Isabel la Ciénega,162619.902,925623.598,623,E15D71,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,585,Ninguno,162523.988,925430.996,700,E15D71,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,586,Galdino Montero Gómez,162846.225,925747.964,481,E15D71,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,588,Casa Grande,163514.866,930222.879,442,E15C69,R,9,6,3,3
7,Chiapas,Chis.,27,Chiapa de Corzo,589,Dominic,164332.605,925847.967,493,E15D61,R,4,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,590,Estrella Roja,162830,925530,684,E15D71,R,4,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,591,Ethel,164330.836,925848.964,491,E15D61,R,5,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,592,Loma Larga,162845.012,925615,770,E15D71,R,4,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,593,Nuevo Bochil,164501.681,930129.788,479,E15C59,R,196,102,94,47
7,Chiapas,Chis.,27,Chiapa de Corzo,594,La Verdolaga,163816.467,925525.105,419,E15D61,R,36,21,15,7
7,Chiapas,Chis.,27,Chiapa de Corzo,595,Santa Elena,162833.284,925739.813,483,E15D71,R,7,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,596,3 de Marzo,164316.098,930159.142,419,E15C69,R,341,174,167,90
7,Chiapas,Chis.,27,Chiapa de Corzo,597,Las Benjaminas,163229.02,930222.743,520,E15C69,R,6,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,598,Perseverancia,163803.444,930043.143,403,E15C69,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,599,Jesús Ruiz,163252.41,930209.382,500,E15C69,R,1,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,600,Nueva Esperanza,163459.776,925956.265,400,E15D61,R,11,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,601,La Gloria,163811.512,930046.976,405,E15C69,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,602,Mario Alfaro,164335.074,925849.757,488,E15D61,R,2,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,603,El Edén,163552.461,925753.436,446,E15D61,R,10,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,604,El Higo,163413.576,925927.539,404,E15D61,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,605,Ranchería Vieja,163602.965,925834.474,439,E15D61,R,3,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,606,Rancho al Sol,163610.008,930055.008,420,E15C69,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,607,Santa Cruz,162801.476,925709.213,508,E15D71,R,23,11,12,4
7,Chiapas,Chis.,27,Chiapa de Corzo,608,Veintiséis de Octubre,163522.118,930243.098,426,E15C69,R,19,10,9,5
7,Chiapas,Chis.,27,Chiapa de Corzo,609,Las Marías II,164948.629,925841.179,1033,E15D51,R,60,30,30,9
7,Chiapas,Chis.,27,Chiapa de Corzo,610,San Joaquín,164433.205,930101.343,422,E15C69,R,145,69,76,39
7,Chiapas,Chis.,27,Chiapa de Corzo,611,Unión Antorchista,164458.157,930057.893,458,E15C69,R,128,65,63,30
7,Chiapas,Chis.,27,Chiapa de Corzo,612,El Retiro,164335.737,925838.35,504,E15D61,R,142,72,70,29
7,Chiapas,Chis.,27,Chiapa de Corzo,613,Playa Grande,164103.569,925953.732,397,E15D61,R,5,4,1,4
7,Chiapas,Chis.,27,Chiapa de Corzo,614,San Agustín,163721.242,930036.019,424,E15C69,R,4,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,615,San Cristobita,163929.285,930347.242,812,E15C69,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,616,Tierra Negra,164126.462,930002.765,399,E15C69,R,20,9,11,3
7,Chiapas,Chis.,27,Chiapa de Corzo,617,Los Javieres,163519.305,930006.54,397,E15C69,R,4,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,618,Verapaz,163344.245,930002.657,417,E15C69,R,9,4,5,3
7,Chiapas,Chis.,27,Chiapa de Corzo,619,El Cielito,162935.016,925750.004,437,E15D71,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,620,Flambat,163022.749,925918.467,460,E15D61,R,2,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,621,San Joaquín,163051.984,925755.008,433,E15D61,R,8,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,622,Jardínes del Grijalva,164350.326,930200.486,400,E15C69,U,2881,1404,1477,872
7,Chiapas,Chis.,27,Chiapa de Corzo,623,Ribera el Palmarcito,164926.449,925908.178,1215,E15D51,R,84,43,41,14
7,Chiapas,Chis.,27,Chiapa de Corzo,624,Esquipulas,163406.72,925927.4,407,E15D61,R,2,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,625,Nuevo Ranchito,163209.48,925901.62,440,E15D61,R,13,*,*,2
7,Chiapas,Chis.,27,Chiapa de Corzo,626,Las Granjas,163925.61,925945.584,417,E15D61,R,5,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,627,Centro Estatal Preventivo Número Uno,164044.212,925657.354,544,E15D61,R,12,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,628,San Carlos Nandaburé,164026.897,925640.008,546,E15D61,R,18,8,10,4
7,Chiapas,Chis.,27,Chiapa de Corzo,629,Las Margaritas,164418.752,930037.227,419,E15C69,R,38,21,17,7
7,Chiapas,Chis.,27,Chiapa de Corzo,630,3 de Abril,164432.428,930103.046,418,E15C69,R,11,6,5,4
7,Chiapas,Chis.,27,Chiapa de Corzo,631,Santo Domingo Dos,163652.737,925929.381,410,E15D61,R,261,139,122,57
7,Chiapas,Chis.,27,Chiapa de Corzo,632,Z 2000,163619.338,925837.093,420,E15D61,R,4,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,633,Terra Tropika,162948,925855,437,E15D71,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,634,Ángel Albino Corzo [Aeropuerto Internacional],163338.24,930112.16,460,E15C69,R,0,0,0,0
7,Chiapas,Chis.,27,Chiapa de Corzo,635,San Marcos,162637.634,930353.79,479,E15C79,R,4,*,*,1
7,Chiapas,Chis.,27,Chiapa de Corzo,636,Santa Amalia,162759.376,925716.159,499,E15D71,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,637,El Retiro,162552.561,925641.049,641,E15D71,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,638,Monte Redondo,162625.138,925655.248,582,E15D71,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,639,Benito Quezada,164453.261,930045.782,470,E15C69,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,640,16 de Febrero,164446.593,930041.668,496,E15C69,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,641,El Mirador,164339.571,925830.203,520,E15D61,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,642,El Sabinito,164331.051,925843.449,501,E15D61,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,643,Los Pinos,164325.707,925837.243,490,E15D61,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,644,Los Limones,163916.852,925709.79,406,E15D61,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,645,Los Mangos,164008.939,925835.637,411,E15D61,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,646,La Montaña,163517.589,930034.928,421,E15C69,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,647,Las Margaritas,163924.138,930114.722,418,E15C69,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,648,Guadalupe,163844.125,930219.078,516,E15C69,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,649,San Nicolás (El Sagrario),163720.49,930053.57,437,E15C69,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,650,San Carlos,163537.116,925835.523,436,E15D61,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,651,La Providencia,163556.387,925812.752,441,E15D61,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,652,Nuevo Recuerdo,163540.609,925921.866,405,E15D61,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,653,Fracción Argentina,163417.87,925923.667,405,E15D61,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,654,San Antonio,163401.13,930021.06,503,E15C69,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,655,Los Capulines,163230.066,930215.243,506,E15C69,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,656,Ninguno [Rafael Victoria],163231.324,930219.939,517,E15C69,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,657,Fracción la Gloria,163224.683,930104.929,462,E15C69,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,658,Lupita,162910.679,925912.751,440,E15D71,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,659,Corco,163341.532,930026.236,428,E15C69,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,660,San Nicolás,163218.789,925910.929,424,E15D61,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,661,Las Isabeles,162814.805,925809.707,508,E15D71,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,662,San Joaquín Segunda Sección,164504.476,930054.078,488,E15C59,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,663,Lomas Verdes,164440.785,930036.189,471,E15C69,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,664,Vista Hermosa,164436.558,930045.936,461,E15C69,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,665,San Isidro,164105.483,930116.587,417,E15C69,R,-,-,-,-
7,Chiapas,Chis.,27,Chiapa de Corzo,666,Villa Real [Fraccionamiento],164229.816,930209.921,502,E15C69,R,-,-,-,-
7,Chiapas,Chis.,34,Frontera Comalapa,1,Frontera Comalapa,153936.59,920827.78,645,D15B23,U,18704,8974,9730,4328
7,Chiapas,Chis.,34,Frontera Comalapa,3,El Anonal,154109.495,920744.523,657,D15B23,R,544,273,271,122
7,Chiapas,Chis.,34,Frontera Comalapa,5,Bellavista del Norte,154003.885,920928.93,647,D15B23,R,636,329,307,130
7,Chiapas,Chis.,34,Frontera Comalapa,6,Benito Juárez,154929.572,921215.634,537,D15B13,R,848,422,426,121
7,Chiapas,Chis.,34,Frontera Comalapa,7,Buenavista el Zapotal,155150.004,920758.008,600,D15B13,R,0,0,0,0
7,Chiapas,Chis.,34,Frontera Comalapa,11,Rancho Obispo (Monte Flor),154428.22,920850.281,681,D15B23,R,0,0,0,0
7,Chiapas,Chis.,34,Frontera Comalapa,14,Ciudad Cuauhtémoc,153956.343,920010.627,706,D15B23,R,2325,1149,1176,562
7,Chiapas,Chis.,34,Frontera Comalapa,15,Costa Rica,154510.681,920859.636,656,D15B13,R,903,446,457,219
7,Chiapas,Chis.,34,Frontera Comalapa,21,La Fortuna,155048.984,920839.984,740,D15B13,R,0,0,0,0
7,Chiapas,Chis.,34,Frontera Comalapa,22,Guadalupe Grijalva,154158.406,920948.134,621,D15B23,R,1034,506,528,229
7,Chiapas,Chis.,34,Frontera Comalapa,24,Hojamal,154233.224,921007.538,640,D15B23,R,5,*,*,1
7,Chiapas,Chis.,34,Frontera Comalapa,27,Joaquín Miguel Gutiérrez (Quespala),154858.934,915655.04,600,D15B14,R,1701,831,870,426
7,Chiapas,Chis.,34,Frontera Comalapa,28,El Jocote,154205.088,915955.465,658,D15B24,R,186,90,96,44
7,Chiapas,Chis.,34,Frontera Comalapa,29,Ciénega Calzada Candelaria,155138.958,920830.012,613,D15B13,R,3,*,*,1
7,Chiapas,Chis.,34,Frontera Comalapa,30,Lagunetas,154302.53,920112.176,638,D15B23,R,139,69,70,31
7,Chiapas,Chis.,34,Frontera Comalapa,31,Los Laureles,155331.418,920653.094,557,D15B13,R,342,166,176,74
7,Chiapas,Chis.,34,Frontera Comalapa,34,El Mango,154533.741,915933.469,624,D15B14,R,40,22,18,7
7,Chiapas,Chis.,34,Frontera Comalapa,36,Santa María Rincón de las Minas,154631.87,921259.64,717,D15B13,R,12,*,*,2
7,Chiapas,Chis.,34,Frontera Comalapa,37,Monte Redondo,153908.231,920303.348,767,D15B23,R,1183,559,624,290
7,Chiapas,Chis.,34,Frontera Comalapa,39,El Morrito,154541.234,915629.636,665,D15B14,R,0,0,0,0
7,Chiapas,Chis.,34,Frontera Comalapa,41,Nueva Independencia (Lajerío),154702.695,921232.635,696,D15B13,R,2001,974,1027,452
7,Chiapas,Chis.,34,Frontera Comalapa,42,Nueva Libertad,154524.07,921206.894,705,D15B13,R,1329,672,657,315
7,Chiapas,Chis.,34,Frontera Comalapa,43,Nuevo Llano Grande,154403.47,920918.61,657,D15B23,R,349,174,175,75
7,Chiapas,Chis.,34,Frontera Comalapa,44,Nuevo Mazapa,154635.285,920830.047,633,D15B13,R,671,308,363,152
7,Chiapas,Chis.,34,Frontera Comalapa,45,Nuevo México,154114.981,920601.319,706,D15B23,R,678,330,348,154
7,Chiapas,Chis.,34,Frontera Comalapa,46,Nueva Revolución,154722.01,920801.555,676,D15B13,R,391,196,195,89
7,Chiapas,Chis.,34,Frontera Comalapa,47,Ojo de Agua la Esperanza,155146.9,920944.702,751,D15B13,R,15,9,6,5
7,Chiapas,Chis.,34,Frontera Comalapa,50,El Olvido,154242.669,920056.131,640,D15B23,R,84,41,43,17
7,Chiapas,Chis.,34,Frontera Comalapa,52,La Palma,154257.388,920009.922,646,D15B23,R,8,4,4,3
7,Chiapas,Chis.,34,Frontera Comalapa,53,Paso Hondo,154102.462,920105.553,686,D15B23,U,3654,1790,1864,945
7,Chiapas,Chis.,34,Frontera Comalapa,56,Poncio Pilatos,154129.508,920419.896,820,D15B23,R,92,47,45,18
7,Chiapas,Chis.,34,Frontera Comalapa,58,El Portal,154035.399,920544.589,700,D15B23,R,1002,489,513,259
7,Chiapas,Chis.,34,Frontera Comalapa,64,La Reforma,154231.325,921224.136,622,D15B23,R,540,251,289,118
7,Chiapas,Chis.,34,Frontera Comalapa,65,El Reparo,154241.16,920221.237,667,D15B23,R,13,7,6,4
7,Chiapas,Chis.,34,Frontera Comalapa,67,Doctor Rodulfo Figueroa (Tierra Blanca),155105.23,920347.99,582,D15B13,R,2218,1067,1151,583
7,Chiapas,Chis.,34,Frontera Comalapa,68,El Rosarito,154309.81,921139.29,605,D15B23,R,0,0,0,0
7,Chiapas,Chis.,34,Frontera Comalapa,70,Sabinalito,154206.723,915908.696,667,D15B24,R,1808,864,944,434
7,Chiapas,Chis.,34,Frontera Comalapa,71,Vivaley el Sabino,154002.727,920548.785,796,D15B23,R,135,68,67,26
7,Chiapas,Chis.,34,Frontera Comalapa,77,San Antonio Playa Grande,155003.23,920005.121,580,D15B13,R,41,19,22,10
7,Chiapas,Chis.,34,Frontera Comalapa,78,San Caralampio,154950.273,920203.357,579,D15B13,R,1604,783,821,407
7,Chiapas,Chis.,34,Frontera Comalapa,79,San Francisco Playa Grande (El Graval),155028.951,920030.658,564,D15B13,R,83,42,41,19
7,Chiapas,Chis.,34,Frontera Comalapa,80,Tres Pinos,154240.426,920456.439,710,D15B23,R,108,50,58,22
7,Chiapas,Chis.,34,Frontera Comalapa,81,San Gregorio Chamic,155050.716,915801.553,576,D15B14,R,103,50,53,26
7,Chiapas,Chis.,34,Frontera Comalapa,82,Nuevo San Gerónimo,155243.883,920934.838,696,D15B13,R,172,81,91,33
7,Chiapas,Chis.,34,Frontera Comalapa,83,Nuevo San Juan Carrizal,154812.977,920741.145,700,D15B13,R,148,76,72,30
7,Chiapas,Chis.,34,Frontera Comalapa,85,San José Montenegro,154117.044,920018.39,667,D15B23,R,7,*,*,2
7,Chiapas,Chis.,34,Frontera Comalapa,90,San Miguel,154235.473,921233.613,621,D15B23,R,63,26,37,15
7,Chiapas,Chis.,34,Frontera Comalapa,96,Santa Emilia,154700.753,915507.394,636,D15B14,R,4,*,*,1
7,Chiapas,Chis.,34,Frontera Comalapa,99,Santa Rita,154055.903,920233.068,723,D15B23,R,767,363,404,172
7,Chiapas,Chis.,34,Frontera Comalapa,100,Santa Rosa,154324.484,920613.207,714,D15B23,R,624,311,313,131
7,Chiapas,Chis.,34,Frontera Comalapa,101,Santa Teresa,154445.301,921350.948,580,D15B23,R,1,*,*,1
7,Chiapas,Chis.,34,Frontera Comalapa,103,Santa Teresa Llano Grande,154209.869,915754.083,684,D15B24,R,479,234,245,116
7,Chiapas,Chis.,34,Frontera Comalapa,104,Santo Domingo,154636.426,915908.163,609,D15B14,R,11,*,*,1
7,Chiapas,Chis.,34,Frontera Comalapa,106,Sinaloa,155335.403,920743.487,565,D15B13,R,1020,473,547,247
7,Chiapas,Chis.,34,Frontera Comalapa,107,La Soledad,154438.074,915929.822,617,D15B24,R,6,*,*,2
7,Chiapas,Chis.,34,Frontera Comalapa,112,El Triunfo de las Tres Maravillas,153851.432,920921.999,672,D15B23,R,1300,657,643,287
7,Chiapas,Chis.,34,Frontera Comalapa,114,Verapaz,154241.91,920346.263,698,D15B23,R,2237,1085,1152,493
7,Chiapas,Chis.,34,Frontera Comalapa,116,Rinconada,153917.33,920351.581,767,D15B23,R,398,187,211,83
7,Chiapas,Chis.,34,Frontera Comalapa,118,La Sabinada,154131.33,920910.469,641,D15B23,R,534,262,272,117
7,Chiapas,Chis.,34,Frontera Comalapa,119,El Guapinol,154507.765,921352.649,566,D15B13,R,1,*,*,1
7,Chiapas,Chis.,34,Frontera Comalapa,120,Veinticuatro de Febrero,154242.6,921104.173,620,D15B23,R,925,466,459,197
7,Chiapas,Chis.,34,Frontera Comalapa,121,Huixnayal,153812.29,920705.887,673,D15B23,R,476,239,237,105
