"134325","Y11"
"134328","F99"
"134423","D27"
"134462","C73"
"134486","N40"
"134487","Y11"
"134562","R71"
"134577","Y09"
"134601","O16"
"134615","N61"
"134633","N62"
"134651","B89"
"134691","Y09"
"134699","B86"
"134704","R92"
"134725","E46"
"134743","C66"
"134753","C33"
"134757","C37"
"134785","C20"
"134786","C12"
"134788","C61"
"134801","C65"
"134802","C07"
"134807","C56"
"134831","C64"
"134833","C01"
"134848","C23"
"134888","C01"
"134926","C80"
"134976","C73"
"134988","C80"
"134991","C80"
"135012","C52"
"135097","C33"
"135145","C52"
"135206","C33"
"135220","C01"
"135340","I10"
"135346","N46"
"135359","B54"
"135360","B54"
"135392","Y14"
"135403","R21"
"135408","R21"
"135478","A46"
"135550","I10"
"135569","Z33"
"135570","R51"
"135594","F99"
"135595","T03"
"135636","I48"
"135637","Y19"
"135638","R31"
"135673","B89"
"135689","R69"
"135698","Y14"
"135699","Y19"
"135762","D71"
"135773","Y14"
"135789","X33"
"135790","R42"
"135797","R69"
"135802","Y14"
"135827","Y11"
"135997","D70"
"136003","Y19"
"136016","F21"
"136018","H55"
"136045","G09"
"136049","G09"
"136057","Y86"
"136058","Y86"
"136059","Y86"
"136060","Y86"
"136062","T97"
"136134","N40"
"136174","R53"
"136205","I10"
"136207","I10"
"136261","Y09"
"136276","Y10"
"136280","E59"
"136287","H71"
"136348","G20"
"136349","G20"
"136367","G10"
"136378","D24"
"136381","R69"
"136390","Y09"
"136434","H55"
"136505","L97"
"136523","H55"
"136560","Y14"
"136613","B89"
"136614","B89"
"136737","R42"
"136749","R13"
"136766","R69"
"136777","Y14"
"136778","Y14"
"136781","E15"
"136785","R69"
"136786","R69"
"136801","W57"
"136807","W57"
"136816","Y19"
"136817","Y18"
"136826","Y17"
"136827","Y17"
"136828","Y17"
"136829","Y17"
"136831","Y30"
"136834","Y31"
"136835","Y32"
"136836","Y33"
"136853","Y30"
"136854","Y30"
"136855","Y23"
"136857","Y27"
"136858","Y24"
"136859","Y19"
"136860","Y23"
"136861","Y22"
"136863","Y33"
"136864","Y25"
"136865","Y33"
"136866","Y28"
"136867","Y26"
"136956","W45"
"137140","W80"
"137143","W79"
"137207","B86"
"137238","N46"
"137239","N46"
"137240","N46"
"137241","N46"
"137242","N46"
"137243","N46"
"137244","N46"
"137245","N46"
"137246","N46"
"137247","N46"
"137248","N46"
"137249","N46"
"137256","B89"
"137259","N61"
"137263","B99"
"137264","B99"
"137286","B89"
"137288","B99"
"137346","B79"
"137370","B89"
"137371","B89"
"137372","B89"
"137375","B59"
"137405","B89"
"137408","B89"
"137434","B49"
"137479","B89"
"137490","B89"
"137498","B80"
"137512","B89"
"137533","E54"
"137558","Y09"
"137560","R69"
"137565","B54"
"137566","T68"
"137593","R35"
"137634","R33"
"137668","F99"
"137670","R64"
"137762","B89"
"137780","D70"
"137790","Y11"
"137793","R69"
"137845","B89"
"137846","T10"
"137848","R69"
"137861","X04"
"137912","R69"
"137943","B89"
"137949","Y10"
"137956","E15"
"137957","R69"
"137958","R98"
"137981","Y10"
"137999","T68"
"138062","E15"
"138252","C64"
"138283","B54"
"138321","Y19"
"138347","Y11"
"138348","Y11"
"138365","Q02"
"138370","Y17"
"138404","B24"
"138406","B24"
"138407","B24"
"138432","H55"
"138447","Y09"
"138449","Y09"
"138450","X90"
"138451","R69"
"138571","Z21"
"138638","D27"
"138640","I10"
"138719","K46"
"138791","L84"
"138840","Y14"
"138851","B03"
"138860","K20"
"138877","R18"
"138912","D66"
"138974","R31"
"138975","R31"
"139002","R71"
"139056","A88"
"139060","I38"
"139081","R51"
"139083","R51"
"139104","N40"
"139105","N40"
"139107","L84"
"139112","Y20"
"139132","F28"
"139165","J40"
"139172","N96"
"139223","N62"
"139235","Y14"
"139249","Y14"
"139282","D70"
"139451","N62"
"139455","R42"
"139463","D24"
"139485","C58"
"139505","B07"
"139510","B99"
"139514","R69"
"139534","R51"
"139581","K30"
"139589","K20"
"139632","T71"
"139657","Y09"
"139688","J47"
"139737","B49"
"139738","B49"
"139739","K20"
"139741","B49"
"139751","R69"
"139760","X08"
"139812","Y09"
"139813","R31"
"139822","W19"
"139826","T08"
"139827","T08"
"139922","N47"
"139953","T16"
"139967","T16"
"139968","T16"
"139977","W44"
"140014","J42"
"140015","F24"
"140040","Y10"
"140041","Y10"
"140042","Y11"
"140048","R18"
"140063","B03"
"140080","Y14"
"140108","Z33"
"140109","X84"
"140114","Y09"
"140119","X97"
"140120","X00"
"140164","B07"
"140190","N26"
"140198","N40"
"140207","N40"
"140210","D24"
"140395","P95"
"140396","P95"
"140397","P95"
"140415","Y10"
"140473","R69"
"140484","D70"
"140501","R53"
"140502","H55"
"140550","D70"
"140551","R69"
"140566","N12"
"140588","R69"
"140617","W10"
"140624","W10"
"140625","W03"
"140627","W01"
"140633","W11"
"140634","W10"
"140635","W01"
"140642","W10"
"140643","W17"
"140644","W17"
"140645","W17"
"140646","W17"
"140678","W18"
"140680","W09"
"140691","W08"
"140693","W07"
"140694","W07"
"140696","W06"
"140700","W01"
"140702","W10"
"140703","W10"
"140803","D66"
"140811","E15"
"140823","B99"
"140835","J90"
"140854","L83"
"140855","L83"
"140856","R53"
"140909","X00"
"140923","R53"
"140942","R14"
"140943","R14"
